area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,election_id
新北市新店區吉祥里,1,林永輝,中國國民黨,m,0510810,60,金馬地區,高中(職),Y,Y,1475,62053fe7-ed50-4edb-9c2b-1619acb5b862
新北市新店區吉祥里,2,孫長綜,無黨籍及未經政黨推薦,m,0540215,57,臺中市,高中(職),N,N,814,62053fe7-ed50-4edb-9c2b-1619acb5b862
新北市新店區寶福里,1,張季卿,無黨籍及未經政黨推薦,f,0530329,58,臺北市,高中(職),N,N,844,62053fe7-a288-482f-94fe-1619acb5b862
新北市新店區寶福里,2,林時文,無黨籍及未經政黨推薦,m,0460320,65,新北市,高中(職)以下,N,N,1300,62053fe7-a288-482f-94fe-1619acb5b862
新北市新店區寶福里,3,江淑芬,無黨籍及未經政黨推薦,f,0550531,56,新北市,大學,N,Y,1360,62053fe7-a288-482f-94fe-1619acb5b862
新北市新店區小城里,1,許月鳳,無黨籍及未經政黨推薦,f,0441210,66,臺南市,專科,N,N,512,62053fe7-ce7c-4e42-a34d-1619acb5b862
新北市新店區小城里,2,郭仁澤,中國國民黨,m,0710806,40,臺北市,碩士,Y,Y,1323,62053fe7-ce7c-4e42-a34d-1619acb5b862
新北市新店區香坡里,1,劉文明,中國國民黨,m,0391029,72,臺北市,專科,Y,N,1991,62053fe8-4d6c-422a-b15d-1619acb5b862
新北市新店區香坡里,2,郭永城,無黨籍及未經政黨推薦,m,0530420,58,臺灣省,專科,N,Y,2248,62053fe8-4d6c-422a-b15d-1619acb5b862
新北市新店區香坡里,3,温昌衡,無黨籍及未經政黨推薦,m,0600913,51,臺灣省,專科,N,N,867,62053fe8-4d6c-422a-b15d-1619acb5b862
新北市新店區建國里,1,蘇高雪嬌,無黨籍及未經政黨推薦,f,0470512,64,新北市,高中(職)以下,Y,Y,1464,62053fe8-a84c-4f20-8dbd-1619acb5b862
新北市新店區復興里,1,劉洪珠,中國國民黨,f,0530428,58,臺南市,高中(職),Y,Y,1293,62053fe9-4d20-42f5-8f2e-1619acb5b862
新北市新店區美城里,1,翁智冠,無黨籍及未經政黨推薦,m,0550403,56,新北市,大學,Y,Y,1205,62053fea-13b0-4a20-9aab-1619acb5b862
新北市新店區安昌里,1,范姜玉嬌,中國國民黨,f,0550729,56,桃園市,高中(職),Y,Y,2409,62053fea-7610-413f-a252-1619acb5b862
新北市新店區長春里,1,李傳傑,中國國民黨,m,0491229,61,臺北市,碩士,Y,Y,1125,62053feb-eb88-4090-b35d-1619acb5b862
新北市新店區新和里,1,仇雅彤,中國國民黨,f,0420727,69,其他省市,高中(職),Y,Y,1642,62053feb-84ac-45b7-a0ce-1619acb5b862
新北市新店區永平里,1,謝世欣,無黨籍及未經政黨推薦,m,0590717,52,新北市,高中(職)以下,N,N,1101,62053fec-20c8-4f73-8d6f-1619acb5b862
新北市新店區永平里,2,林木山,中國國民黨,m,0410401,70,臺灣省,高中(職),Y,Y,1561,62053fec-20c8-4f73-8d6f-1619acb5b862
新北市新店區達觀里,1,金威,無黨籍及未經政黨推薦,m,0580404,53,臺北市,高中(職),Y,Y,1706,62053fec-c8e8-4b28-a635-1619acb5b862
新北市新店區華城里,1,花秋賢,無黨籍及未經政黨推薦,m,0360730,75,臺北市,大學,Y,Y,1211,62053fed-f544-4e55-ba07-1619acb5b862
新北市樹林區三多里,1,吳謝秀琴,無黨籍及未經政黨推薦,f,0500928,61,臺灣省,高中(職)以下,Y,Y,1399,62053fee-3818-4b16-8fff-1619acb5b862
新北市樹林區三福里,1,藍正諭,無黨籍及未經政黨推薦,m,0640111,47,新北市,專科,N,N,782,62053fee-097c-445d-b9ca-1619acb5b862
新北市樹林區三福里,2,葉玲玲,無黨籍及未經政黨推薦,f,0590930,52,臺北市,大學,N,N,137,62053fee-097c-445d-b9ca-1619acb5b862
新北市樹林區三福里,3,蕭景元,無黨籍及未經政黨推薦,m,0580616,53,臺灣省,高中(職)以下,N,N,160,62053fee-097c-445d-b9ca-1619acb5b862
新北市樹林區三福里,4,張致遠,無黨籍及未經政黨推薦,m,0840128,27,臺灣省,碩士,N,Y,827,62053fee-097c-445d-b9ca-1619acb5b862
新北市樹林區三興里,1,王永村,無黨籍及未經政黨推薦,m,0401025,71,臺灣省,高中(職)以下,Y,Y,1573,62053fee-a4f8-4e1b-a87e-1619acb5b862
新北市樹林區圳安里,1,許進旺,無黨籍及未經政黨推薦,m,0441201,66,新北市,高中(職)以下,Y,Y,1495,62053fef-f0b8-4c0b-a560-1619acb5b862
新北市樹林區保安里,1,邱孫鳳梅,無黨籍及未經政黨推薦,f,0470809,64,臺灣省,高中(職)以下,N,N,1274,62053ff0-d2a0-4ef9-90af-1619acb5b862
新北市樹林區保安里,2,李錫寶,無黨籍及未經政黨推薦,m,0530316,58,臺灣省,高中(職)以下,N,Y,1609,62053ff0-d2a0-4ef9-90af-1619acb5b862
新北市樹林區潭底里,1,許萬來,無黨籍及未經政黨推薦,m,0400217,71,臺灣省,高中(職)以下,Y,Y,1543,62053ff0-8cc8-4087-85f2-1619acb5b862
新北市樹林區獇寮里,1,劉燕雪,無黨籍及未經政黨推薦,f,0461029,65,臺北市,高中(職)以下,N,N,972,62053ff1-d5c0-4eb3-a6c7-1619acb5b862
新北市樹林區獇寮里,2,曾世賢,無黨籍及未經政黨推薦,m,0460204,65,臺北市,高中(職),Y,Y,1183,62053ff1-d5c0-4eb3-a6c7-1619acb5b862
新北市樹林區樹德里,1,王俊雄,無黨籍及未經政黨推薦,m,0491125,61,新北市,大學,N,N,713,62053ff1-deb4-4cb2-a66c-1619acb5b862
新北市樹林區樹德里,2,陳雲明,無黨籍及未經政黨推薦,m,0540316,57,臺灣省,高中(職),Y,Y,1207,62053ff1-deb4-4cb2-a66c-1619acb5b862
新北市樹林區樹西里,1,朱國豐,無黨籍及未經政黨推薦,m,0430520,68,新北市,高中(職),Y,Y,1338,62053ff2-b20c-4abd-88e2-1619acb5b862
新北市樹林區樹西里,2,羅煥滿,無黨籍及未經政黨推薦,m,0460122,65,桃園市,大學,N,N,1231,62053ff2-b20c-4abd-88e2-1619acb5b862
新北市樹林區樹南里,1,邱垂章,無黨籍及未經政黨推薦,m,0371228,73,新北市,高中(職)以下,Y,Y,1645,62053ff2-98b8-4b20-8843-1619acb5b862
新北市樹林區樹人里,1,邱世昌,無黨籍及未經政黨推薦,m,0540831,57,臺灣省,大學,Y,Y,1353,62053ff2-542c-4a13-ab3b-1619acb5b862
新北市樹林區坡內里,1,陳麗華,無黨籍及未經政黨推薦,f,0450820,66,臺灣省,高中(職)以下,N,N,368,62053ff3-910c-48e4-9b92-1619acb5b862
新北市樹林區坡內里,2,陳譽丰,無黨籍及未經政黨推薦,f,0510312,60,臺北市,專科,Y,Y,557,62053ff3-910c-48e4-9b92-1619acb5b862
新北市樹林區樹東里,1,張木科,無黨籍及未經政黨推薦,m,0470102,64,臺灣省,高中(職)以下,N,Y,314,62053ff3-6fb0-465b-9e13-1619acb5b862
新北市樹林區樹東里,2,王吉二,無黨籍及未經政黨推薦,m,0321129,78,新北市,專科,Y,N,298,62053ff3-6fb0-465b-9e13-1619acb5b862
新北市樹林區大同里,1,陳華宗,無黨籍及未經政黨推薦,m,0410726,70,臺南市,高中(職),Y,N,568,62053ff3-4f2c-44b6-a1df-1619acb5b862
新北市樹林區大同里,2,許進旺,無黨籍及未經政黨推薦,m,0500320,61,臺灣省,專科,N,Y,1239,62053ff3-4f2c-44b6-a1df-1619acb5b862
新北市樹林區和平里,1,陳文霖,無黨籍及未經政黨推薦,m,0590620,52,臺灣省,高中(職),N,N,887,62053ff4-7398-47df-ac44-1619acb5b862
新北市樹林區和平里,2,洪崑松,無黨籍及未經政黨推薦,m,0370910,74,臺灣省,高中(職)以下,Y,Y,919,62053ff4-7398-47df-ac44-1619acb5b862
新北市樹林區彭厝里,1,鄭永全,無黨籍及未經政黨推薦,m,0530212,58,新北市,大學,N,N,310,62053ff4-8e28-4196-aa48-1619acb5b862
新北市樹林區彭厝里,2,鄭月霞,無黨籍及未經政黨推薦,f,0530220,58,臺灣省,高中(職),N,N,752,62053ff4-8e28-4196-aa48-1619acb5b862
新北市樹林區彭厝里,3,吳燕華,無黨籍及未經政黨推薦,f,0531014,58,臺灣省,高中(職)以下,N,N,165,62053ff4-8e28-4196-aa48-1619acb5b862
新北市樹林區彭厝里,4,蕭廷輝,無黨籍及未經政黨推薦,m,0510807,60,臺南市,高中(職),N,Y,1017,62053ff4-8e28-4196-aa48-1619acb5b862
新北市樹林區彭福里,1,楊世元,無黨籍及未經政黨推薦,m,0640118,47,臺南市,專科,N,Y,1364,62053ff5-b1dc-49ca-ae02-1619acb5b862
新北市樹林區彭福里,2,黃彩蓮,無黨籍及未經政黨推薦,f,0441114,66,臺灣省,高中(職),Y,N,1126,62053ff5-b1dc-49ca-ae02-1619acb5b862
新北市樹林區東山里,1,高健市,無黨籍及未經政黨推薦,m,0311003,80,新北市,高中(職)以下,Y,Y,878,62053ff5-53e4-4567-8893-1619acb5b862
新北市樹林區東山里,2,謝春木,無黨籍及未經政黨推薦,m,0480303,63,臺灣省,高中(職),N,N,643,62053ff5-53e4-4567-8893-1619acb5b862
新北市樹林區東陽里,1,林耿邦,無黨籍及未經政黨推薦,m,0741025,37,臺北市,大學,Y,Y,2239,62053ff5-a064-4c77-b4fc-1619acb5b862
新北市樹林區東昇里,1,洪國宬,無黨籍及未經政黨推薦,m,0761009,35,新北市,高中(職),N,N,985,62053ff6-cf4c-4e85-9997-1619acb5b862
新北市樹林區東昇里,2,詹麒叡,中國國民黨,m,0670122,44,臺灣省,高中(職),Y,Y,1494,62053ff6-cf4c-4e85-9997-1619acb5b862
新北市樹林區樂山里,1,廖文斌,無黨籍及未經政黨推薦,m,0460304,65,新北市,高中(職),Y,Y,767,62053ff6-4048-4a33-83f2-1619acb5b862
新北市樹林區東園里,1,陳兩進,無黨籍及未經政黨推薦,m,0480830,63,新北市,高中(職),Y,Y,597,62053ff6-3644-4512-8da0-1619acb5b862
新北市樹林區西園里,1,陳振彥,無黨籍及未經政黨推薦,m,0480526,63,新北市,高中(職)以下,Y,Y,856,62053ff7-5f2c-45e1-9d7b-1619acb5b862
新北市樹林區南園里,1,連臣均,無黨籍及未經政黨推薦,m,0681028,43,臺北市,高中(職),N,N,1516,62053ff7-93cc-4764-a9d7-1619acb5b862
新北市樹林區南園里,2,吳振銘,無黨籍及未經政黨推薦,m,0650125,46,臺灣省,專科,N,N,867,62053ff7-93cc-4764-a9d7-1619acb5b862
新北市樹林區南園里,3,李培鈺,無黨籍及未經政黨推薦,f,0630320,48,臺灣省,大學,Y,Y,3972,62053ff7-93cc-4764-a9d7-1619acb5b862
新北市樹林區北園里,1,王仲卿,無黨籍及未經政黨推薦,m,0461020,65,新北市,專科,Y,Y,587,62053ff7-547c-458b-8e92-1619acb5b862
新北市樹林區北園里,2,林忠池,無黨籍及未經政黨推薦,m,0561111,54,新北市,專科,N,N,552,62053ff7-547c-458b-8e92-1619acb5b862
新北市樹林區柑園里,1,周林耀,無黨籍及未經政黨推薦,m,0580201,53,新北市,高中(職),N,N,478,62053ff8-3b90-4418-8467-1619acb5b862
新北市樹林區柑園里,2,何信良,無黨籍及未經政黨推薦,m,0530130,58,臺灣省,大學,N,N,961,62053ff8-3b90-4418-8467-1619acb5b862
新北市樹林區柑園里,3,吳玉幼,無黨籍及未經政黨推薦,f,0531001,58,新北市,大學,N,N,763,62053ff8-3b90-4418-8467-1619acb5b862
新北市樹林區柑園里,4,詹志昌,無黨籍及未經政黨推薦,m,0590624,52,新北市,高中(職),Y,Y,1985,62053ff8-3b90-4418-8467-1619acb5b862
新北市樹林區樹北里,1,林俊明,無黨籍及未經政黨推薦,m,0360220,75,新北市,高中(職)以下,Y,Y,444,62053ff8-0f28-4781-a750-1619acb5b862
新北市樹林區圳福里,1,蘇益和,無黨籍及未經政黨推薦,m,0660425,45,新北市,大學,Y,Y,1816,62053ff8-a7a0-45d3-a39a-1619acb5b862
新北市樹林區樹興里,1,詹美齡,無黨籍及未經政黨推薦,f,0470904,64,臺灣省,高中(職),Y,Y,1463,62053ff9-27dc-4f81-bda0-1619acb5b862
新北市樹林區樹福里,1,李旺樹,無黨籍及未經政黨推薦,m,0531102,57,新北市,專科,N,N,805,62053ff9-a0f8-4c7a-b2da-1619acb5b862
新北市樹林區樹福里,2,廖訂印,無黨籍及未經政黨推薦,m,0570211,54,臺中市,碩士,N,Y,1100,62053ff9-a0f8-4c7a-b2da-1619acb5b862
新北市樹林區光興里,1,陳仁雄,無黨籍及未經政黨推薦,m,0550701,56,臺灣省,高中(職),N,N,875,62053ff9-64c0-401a-b5e9-1619acb5b862
新北市樹林區光興里,2,何明峰,無黨籍及未經政黨推薦,m,0420419,69,臺灣省,高中(職),Y,Y,1104,62053ff9-64c0-401a-b5e9-1619acb5b862
新北市樹林區金寮里,1,楊淑惠,無黨籍及未經政黨推薦,f,0701117,40,新北市,大學,Y,Y,1583,62053ffa-a854-4a91-ae72-1619acb5b862
新北市樹林區彭興里,1,賴文義,無黨籍及未經政黨推薦,m,0411213,69,臺灣省,高中(職)以下,Y,Y,1431,62053ffa-1a68-4830-b621-1619acb5b862
新北市樹林區彭興里,2,翁鼎超,無黨籍及未經政黨推薦,m,0640213,47,新北市,高中(職),N,N,191,62053ffa-1a68-4830-b621-1619acb5b862
新北市樹林區彭興里,3,廖建忠,無黨籍及未經政黨推薦,m,0470212,64,臺灣省,高中(職)以下,N,N,879,62053ffa-1a68-4830-b621-1619acb5b862
新北市樹林區文林里,1,甘永昌,無黨籍及未經政黨推薦,m,0520430,59,臺灣省,高中(職),Y,Y,1146,62053ffb-d208-4ce0-85e8-1619acb5b862
新北市樹林區文林里,2,張建均,無黨籍及未經政黨推薦,m,0820715,29,臺北市,大學,N,N,569,62053ffb-d208-4ce0-85e8-1619acb5b862
新北市樹林區文林里,3,陳世欣,無黨籍及未經政黨推薦,m,0540412,57,新北市,高中(職),N,N,475,62053ffb-d208-4ce0-85e8-1619acb5b862
新北市樹林區文林里,4,王增文,無黨籍及未經政黨推薦,m,0600720,51,新北市,高中(職),N,N,305,62053ffb-d208-4ce0-85e8-1619acb5b862
新北市樹林區山佳里,1,許建強,無黨籍及未經政黨推薦,m,0480625,63,其他省市,高中(職)以下,Y,N,1370,62053ffc-97a4-4aed-b6eb-1619acb5b862
新北市樹林區山佳里,2,張進宗,無黨籍及未經政黨推薦,m,0510509,60,新北市,高中(職)以下,N,Y,1386,62053ffc-97a4-4aed-b6eb-1619acb5b862
新北市樹林區中山里,1,簡炎輝,無黨籍及未經政黨推薦,m,0460216,65,新北市,高中(職),Y,Y,2322,62053ffc-7d60-4107-b823-1619acb5b862
新北市樹林區育英里,1,詹炳新,無黨籍及未經政黨推薦,m,0560828,55,新北市,大學,Y,Y,1336,62053ffd-79b4-48fe-aae5-1619acb5b862
新北市樹林區中華里,1,張美珠,無黨籍及未經政黨推薦,f,0570615,54,新北市,專科,Y,Y,1339,62053ffd-65f0-4afa-87a8-1619acb5b862
新北市樹林區太順里,1,蔣榮井,無黨籍及未經政黨推薦,m,0430124,68,高雄市,高中(職),Y,Y,1084,62053ffe-4f3c-4795-b06e-1619acb5b862
新北市樹林區圳民里,1,王墘,無黨籍及未經政黨推薦,m,0421204,68,新北市,高中(職)以下,Y,Y,1113,62053ffe-90f0-457c-9c75-1619acb5b862
新北市樹林區圳生里,1,簡敬豪,無黨籍及未經政黨推薦,m,0580927,53,新北市,專科,Y,Y,639,62053ffe-2a3c-43de-b186-1619acb5b862
新北市樹林區圳生里,2,賴景芳,無黨籍及未經政黨推薦,m,0431001,68,臺灣省,專科,N,N,214,62053ffe-2a3c-43de-b186-1619acb5b862
新北市樹林區三龍里,1,周淑甘,無黨籍及未經政黨推薦,f,0551026,56,臺灣省,高中(職),Y,Y,903,62053fff-93f8-420b-8996-1619acb5b862
新北市鶯歌區東鶯里,1,陳陸賀,無黨籍及未經政黨推薦,m,0480704,63,新北市,專科,Y,Y,369,62053fff-8c20-4d40-bb48-1619acb5b862
新北市鶯歌區東鶯里,2,卓風伶,無黨籍及未經政黨推薦,f,0590817,52,新北市,大學,N,N,219,62053fff-8c20-4d40-bb48-1619acb5b862
新北市鶯歌區西鶯里,1,蘇炳輝,無黨籍及未經政黨推薦,m,0611113,49,新北市,高中(職),Y,Y,1078,62054000-4a30-487b-9ece-1619acb5b862
新北市鶯歌區南鶯里,1,楊煌暉,無黨籍及未經政黨推薦,m,0671007,44,新北市,高中(職),N,N,527,62054000-3e40-499b-9a58-1619acb5b862
新北市鶯歌區南鶯里,2,李明弘,無黨籍及未經政黨推薦,m,0560219,55,新北市,高中(職),N,Y,2038,62054000-3e40-499b-9a58-1619acb5b862
新北市鶯歌區北鶯里,1,李松進,無黨籍及未經政黨推薦,m,0390829,72,新北市,高中(職)以下,Y,Y,1101,62054001-868c-4195-bf3d-1619acb5b862
新北市鶯歌區北鶯里,2,李素貞,無黨籍及未經政黨推薦,f,0520528,59,新北市,高中(職),N,N,864,62054001-868c-4195-bf3d-1619acb5b862
新北市鶯歌區中鶯里,1,蘇朝明,無黨籍及未經政黨推薦,m,0370810,74,新北市,高中(職),Y,Y,344,62054001-fcfc-4ad5-8dc1-1619acb5b862
新北市鶯歌區中鶯里,2,蘇文杰,無黨籍及未經政黨推薦,m,0510621,60,新北市,高中(職),N,N,230,62054001-fcfc-4ad5-8dc1-1619acb5b862
新北市鶯歌區建德里,1,林真達,無黨籍及未經政黨推薦,m,0501012,61,新北市,高中(職)以下,Y,Y,304,62054001-9290-4de0-af6d-1619acb5b862
新北市鶯歌區同慶里,1,張文金,無黨籍及未經政黨推薦,m,0481231,62,新北市,高中(職),N,N,271,62054002-c758-45ed-b028-1619acb5b862
新北市鶯歌區同慶里,2,張素燕,無黨籍及未經政黨推薦,f,0550612,56,新北市,碩士,Y,Y,516,62054002-c758-45ed-b028-1619acb5b862
新北市鶯歌區永昌里,1,游武雄,無黨籍及未經政黨推薦,m,0521025,59,新北市,高中(職),Y,Y,3417,62054002-fb2c-4685-813e-1619acb5b862
新北市鶯歌區南靖里,1,吳金定,無黨籍及未經政黨推薦,m,0410808,70,新北市,高中(職)以下,Y,Y,1520,62054002-cf8c-4323-8caf-1619acb5b862
新北市鶯歌區尖山里,1,陳怡潔,無黨籍及未經政黨推薦,f,0650826,46,新北市,大學,Y,Y,3748,62054003-53d8-4ab3-a1fd-1619acb5b862
新北市鶯歌區二橋里,1,李金量,無黨籍及未經政黨推薦,m,0401210,70,新北市,高中(職)以下,Y,Y,2165,62054003-2418-4ae3-9283-1619acb5b862
新北市鶯歌區二橋里,2,蕭博仁,無黨籍及未經政黨推薦,m,0621105,48,新北市,碩士,N,N,1793,62054003-2418-4ae3-9283-1619acb5b862
新北市鶯歌區二甲里,1,林水土,無黨籍及未經政黨推薦,m,0411228,69,新北市,高中(職)以下,Y,Y,444,62054003-a344-4674-a347-1619acb5b862
新北市鶯歌區東湖里,1,呂阿添,中華統一促進黨,m,0371011,74,新北市,高中(職)以下,Y,Y,159,62054004-f2e0-4776-b58a-1619acb5b862
新北市鶯歌區大湖里,1,王世演,無黨籍及未經政黨推薦,m,0420101,69,臺灣省,高中(職),N,N,743,62054004-5710-4721-9779-1619acb5b862
新北市鶯歌區大湖里,2,李祥慶,無黨籍及未經政黨推薦,m,0751116,35,臺北市,高中(職),N,N,95,62054004-5710-4721-9779-1619acb5b862
新北市鶯歌區大湖里,3,蕭鈴玉,無黨籍及未經政黨推薦,f,0561130,54,高雄市,專科,Y,Y,1790,62054004-5710-4721-9779-1619acb5b862
新北市鶯歌區鳳鳴里,1,陳芷柔,無黨籍及未經政黨推薦,f,0560929,55,新北市,大學,Y,Y,2416,62054004-24c8-4827-af58-1619acb5b862
新北市鶯歌區鳳福里,1,王國霖,無黨籍及未經政黨推薦,m,0690801,42,臺灣省,大學,N,N,1007,62054005-7ba4-42ce-985f-1619acb5b862
新北市鶯歌區鳳福里,2,簡騰源,無黨籍及未經政黨推薦,m,0490420,62,新北市,高中(職),Y,Y,1176,62054005-7ba4-42ce-985f-1619acb5b862
新北市鶯歌區永吉里,1,林茂哲,無黨籍及未經政黨推薦,m,0441103,66,桃園市,其他,Y,Y,1638,62054005-a4d0-4a8f-a6eb-1619acb5b862
新北市鶯歌區永吉里,2,許玉明,無黨籍及未經政黨推薦,m,0500709,61,臺灣省,高中(職)以下,N,N,883,62054005-a4d0-4a8f-a6eb-1619acb5b862
新北市鶯歌區中湖里,1,簡元鍟,無黨籍及未經政黨推薦,m,0540723,57,新北市,高中(職)以下,N,N,820,62054005-adc4-4b08-9706-1619acb5b862
新北市鶯歌區中湖里,2,吳麗卿,無黨籍及未經政黨推薦,f,0610719,50,新北市,高中(職),N,N,746,62054005-adc4-4b08-9706-1619acb5b862
新北市鶯歌區中湖里,3,游盛政,無黨籍及未經政黨推薦,m,0441123,66,新北市,碩士,N,Y,1187,62054005-adc4-4b08-9706-1619acb5b862
新北市鶯歌區鳳祥里,1,曾勝利,無黨籍及未經政黨推薦,m,0450324,66,臺灣省,高中(職)以下,Y,Y,1808,62054006-dae8-4ca4-8557-1619acb5b862
新北市鶯歌區建國里,1,林清得,無黨籍及未經政黨推薦,m,0530426,58,臺灣省,高中(職),Y,Y,2091,62054006-dd20-46cb-a16c-1619acb5b862
新北市鶯歌區建國里,2,邱皇瑋,無黨籍及未經政黨推薦,m,0831008,28,桃園市,大學,N,N,1287,62054006-dd20-46cb-a16c-1619acb5b862
新北市三峽區三峽里,1,黃宗祥,無黨籍及未經政黨推薦,m,0560812,55,新北市,高中(職)以下,Y,Y,166,62054008-8324-425a-b1eb-1619acb5b862
新北市三峽區秀川里,1,李楷瑞,無黨籍及未經政黨推薦,m,0620429,49,新北市,大學,Y,Y,299,62054008-2ee8-4bb3-a7ab-1619acb5b862
新北市三峽區八張里,1,謝麗玲,無黨籍及未經政黨推薦,f,0501204,60,臺北市,高中(職),Y,Y,1576,62054009-83b4-460e-aa9b-1619acb5b862
新北市三峽區中埔里,1,林秀冬,無黨籍及未經政黨推薦,f,0481128,62,新北市,高中(職),Y,N,568,62054009-5314-406f-993d-1619acb5b862
新北市三峽區中埔里,2,翁聖濰,無黨籍及未經政黨推薦,m,0650905,46,新北市,大學,N,Y,1073,62054009-5314-406f-993d-1619acb5b862
新北市三峽區弘道里,1,陳錦桐,無黨籍及未經政黨推薦,m,0560810,55,新北市,高中(職)以下,Y,Y,461,62054009-31a4-4f97-bbd1-1619acb5b862
新北市三峽區永舘里,1,蘇正國,無黨籍及未經政黨推薦,m,0560805,55,新北市,專科,Y,Y,2898,6205400a-6c50-4b3e-97d1-1619acb5b862
新北市三峽區礁溪里,1,周志鴻,無黨籍及未經政黨推薦,m,0630707,48,新北市,高中(職)以下,Y,Y,2489,6205400a-7a30-4a81-adbc-1619acb5b862
新北市三峽區鳶山里,1,周文美,中國國民黨,f,0501031,61,新北市,大學,Y,Y,3620,6205400a-b0e4-426e-8845-1619acb5b862
新北市三峽區龍埔里,1,陳椿瑩,無黨籍及未經政黨推薦,f,0511215,59,新北市,高中(職)以下,Y,Y,2315,6205400b-b550-4b8a-bb2d-1619acb5b862
